sent_id,id,token,lemma,pos,synt_tag,head_id,head_tok
34,1,그런데,그런데,CCONJ,cc,14,납득되지
34,3,한쪽은,한쪽+은,NOUN,dislocated,14,납득되지
34,4,공금을,공금+을,NOUN,obj,5,들여
34,5,들여,들이+어,SCONJ,ccomp,7,제기하고
34,6,소송을,소송+을,NOUN,obj,7,제기하고
34,7,제기하고,제기+하+고,CCONJ,acl,12,것은
34,8,한쪽은,한쪽+은,NOUN,dislocated,11,방어하는
34,9,사비를,사비+를,NOUN,obj,10,들여
34,10,들여,들이+어,SCONJ,ccomp,11,방어하는
34,11,방어하는,방어+하+는,VERB,conj,7,제기하고
34,12,것은,것+은,NOUN,dislocated,14,납득되지
34,13,상식적으로,상식+적+으로,ADV,advcl,14,납득되지
34,14,납득되지,납득+되+지,VERB,root,0,.
34,15,않는다,않,AUX,aux,14,납득되지
35,1,특히,특히,ADV,advmod,9,걸어서
35,2,반대편의,반대편+의,NOUN,nmod,3,총회장과
35,3,총회장과,총회장+과,CCONJ,advcl,7,찍어서
35,4,이사장,이사장,NOUN,conj,3,총회장과
35,5,두,두,NUM,nummod,6,사람만
35,6,사람만,사람+만,ADV,advcl,7,찍어서
35,7,찍어서,찍+어서,SCONJ,ccomp,9,걸어서
35,8,소송을,소송+을,NOUN,obj,9,걸어서
35,9,걸어서,걷+어서,SCONJ,ccomp,14,부담해야
35,11,이들은,이+들+은,PRON,dislocated,14,부담해야
35,12,소송비를,소송비+를,NOUN,obj,14,부담해야
35,13,개인비용으로,개인+비용+으로,ADV,advcl,14,부담해야
35,14,부담해야,부담+하+어야,VERB,root,0,.
35,15,했다,하,AUX,aux,14,부담해야
36,1,미국은,미국+은,PROPN,dislocated,9,그렇다
36,2,변호사,변호사,NOUN,compound,3,비용이
36,3,비용이,비용+이,NOUN,nsubj,6,좌우할
36,4,재판,재판,NOUN,compound,5,결과를
36,5,결과를,결과+를,NOUN,obj,6,좌우할
36,6,좌우할,좌우+하+ㄹ,VERB,ccomp,7,정도니
36,7,정도니,정도+이+니,SCONJ,root,0,.
36,8,특히,특히,ADV,advmod,9,그렇다
36,9,그렇다,그렇+다,VERB,conj,7,정도니
37,1,재외동포청은,재외+동포청+은,NOUN,dislocated,8,이뤄내지
37,2,소송을,소송+을,NOUN,obj,3,제기한
37,3,제기한,제기+하+ㄴ,VERB,acl,4,쪽에
37,4,쪽에,쪽+에,ADV,obl,6,제공하면서도
37,5,지원금을,지원금+을,NOUN,obj,6,제공하면서도
37,6,제공하면서도,제공+하+면서+도,ADV,ccomp,8,이뤄내지
37,7,통합을,통합+을,NOUN,obj,8,이뤄내지
37,8,이뤄내지,이루+어+내+지,VERB,root,0,.
37,9,못했다,못하+었+다,VERB,compound,8,이뤄내지
38,1,한심한,한심+하+ㄴ,VERB,amod,2,일이다
38,2,일이다,일+이+다,VERB,root,0,.
39,1,낙스가,낙스+가,NOUN,nsubj,7,고착돼
39,2,두,두,NUM,nummod,3,쪽으로
39,3,쪽으로,쪽+으로,ADV,advcl,4,갈라져서
39,4,갈라져서,갈라+아+지+어서,SCONJ,ccomp,7,고착돼
39,5,두,두,NUM,nummod,6,단체로
39,6,단체로,단체+로,ADV,advcl,7,고착돼
39,7,고착돼,고착+되+어,VERB,acl,9,가운데
39,8,가는,가+는,VERB,compound,7,고착돼
39,9,가운데,가운데,NOUN,obl,13,일관했다
39,10,동포청은,동포청+은,NOUN,dislocated,13,일관했다
39,11,사실상,사실상,NOUN,obl,13,일관했다
39,12,무대응으로,무대응+으로,ADV,advcl,13,일관했다
39,13,일관했다,일관+하+었+다,VERB,root,0,.
40,1,손민호,손민호,PROPN,compound,2,총회장
40,2,총회장,총회장,NOUN,compound,3,측이
40,3,측이,측+이,NOUN,nsubj,9,수수방관했다
40,4,급기야,급기야,ADV,advmod,9,수수방관했다
40,5,정부와,정부+와,CCONJ,obl,8,보냈으나
40,6,국회에,국회+에,ADV,conj,5,정부와
40,7,호소문까지,호소문+까지,ADV,advcl,8,보냈으나
40,8,보냈으나,보내+ㅆ+으나,SCONJ,ccomp,9,수수방관했다
40,9,수수방관했다,수수+방관+하+었+다,VERB,root,0,.
41,1,지난,지나+ㄴ,VERB,acl,2,월자로
41,2,월자로,월자+로,ADV,advcl,3,된
41,3,된,되+ㄴ,VERB,acl,4,호소문은
41,4,호소문은,호소문+은,NOUN,dislocated,7,소개하고
41,5,배경을,배경+을,NOUN,obj,7,소개하고
41,6,이렇게,이렇+게,SCONJ,xcomp,7,소개하고
41,7,소개하고,소개+하+고,VERB,root,0,.
41,8,있다,있,AUX,aux,7,소개하고
42,1,“추성희,“추성희,NOUN,compound,2,선생과
42,2,선생과,선생+과,CCONJ,nsubj,9,임명된
42,3,박종권,박종권,NOUN,compound,4,선생이
42,4,선생이,선생+이,NOUN,conj,2,선생과
42,5,년,년,NOUN,compound,6,월에
42,6,월에,월+에,ADV,obl,9,임명된
42,7,총회장과,총회장+과,CCONJ,obl,9,임명된
42,8,이사장에,이사장+에,ADV,conj,7,총회장과
42,9,임명된,임명+되+ㄴ,VERB,acl,10,이래로
42,10,이래로,이래+로,ADV,advcl,20,취해왔으며
42,11,두,두,NUM,nummod,12,분이
42,12,분이,분+이,NOUN,nsubj,18,무시하는
42,13,임무,임무,NOUN,compound,14,수행과정에서
42,14,수행과정에서,수행+과정+에서,ADV,advcl,16,무시하거나
42,15,전례를,전례+를,NOUN,obj,16,무시하거나
42,16,무시하거나,무시+하+거나,CCONJ,acl,19,행동을
42,17,정관을,정관+을,NOUN,obj,18,무시하는
42,18,무시하는,무시+하+는,VERB,conj,16,무시하거나
42,19,행동을,행동+을,NOUN,obj,20,취해왔으며
42,20,취해왔으며,취하+어+오+았+으며,SCONJ,ccomp,32,빚어
42,21,이를,이+를,PRON,obj,22,지적하고
42,22,지적하고,지적+하+고,CCONJ,root,0,.
42,23,수정을,수정+을,NOUN,obj,24,요구하는
42,24,요구하는,요구+하+는,VERB,conj,22,지적하고
42,25,집행부,집행부,NOUN,compound,26,임원들
42,26,임원들,임원+들,NOUN,obj,32,빚어
42,27,및,및,CCONJ,cc,29,회장들과
42,28,지역협의회,지역+협의회,NOUN,compound,29,회장들과
42,29,회장들과,회장+들+과,CCONJ,conj,26,임원들
42,30,많은,많+ㄴ,ADJ,amod,31,마찰을
42,31,마찰을,마찰+을,NOUN,obj,32,빚어
42,32,빚어,빚+어,VERB,conj,22,지적하고
42,33,왔습니다,오+았+습니다,VERB,compound,32,빚어
43,1,추성희,추성희,NOUN,compound,2,총회장은
43,2,총회장은,총회장+은,NOUN,dislocated,11,운영
43,3,정관과,정관+과,CCONJ,obj,5,무시한
43,4,전례를,전례+를,NOUN,conj,3,정관과
43,5,무시한,무시+하+ㄴ,VERB,acl,6,임원들의
43,6,임원들의,임원+들+의,NOUN,nmod,7,임명과
43,7,임명과,임명+과,CCONJ,compound,14,이사장의
43,8,독단적인,독단+적+이+ㄴ,VERB,acl,9,사업의
43,9,사업의,사업+의,NOUN,nmod,10,결정과
43,10,결정과,결정+과,CCONJ,conj,7,임명과
43,11,운영,운영,NOUN,conj,7,임명과
43,13,박종권,박종권,NOUN,compound,14,이사장의
43,14,이사장의,이사장+의,NOUN,nmod,15,경우
43,15,경우,경우,NOUN,dep,38,있었습니다
43,16,선출이사,선출+이사,NOUN,compound,17,임명과
43,17,임명과,임명+과,CCONJ,obj,20,임명하는
43,18,무자격인,무자격+이+ㄴ,VERB,acl,19,부이사장을
43,19,부이사장을,부이사장+을,NOUN,conj,17,임명과
43,20,임명하는,임명+하+는,VERB,acl,21,등
43,21,등,등,NOUN,obl,24,운영에
43,22,파행적인,파행+적+이+ㄴ,VERB,acl,24,운영에
43,23,이사회,이사회,NOUN,compound,24,운영에
43,24,운영에,운영+에,ADV,obl,25,대해
43,25,대해,대하+어,SCONJ,root,0,.
43,26,이에,이+에,ADV,obl,27,대한
43,27,대한,대하+ㄴ,VERB,acl,28,정정을
43,28,정정을,정정+을,NOUN,obj,29,요청
43,29,요청,요청,NOUN,dep,38,있었습니다
43,31,수정을,수정+을,NOUN,obj,32,요구하는
43,32,요구하는,요구+하+는,VERB,acl,35,이사들과의
43,33,임원,임원,NOUN,nmod,36,마찰이
43,34,및,및,CCONJ,cc,35,이사들과의
43,35,이사들과의,이사+들+과+의,NOUN,conj,33,임원
43,36,마찰이,마찰+이,NOUN,nsubj,38,있었습니다
43,37,끊임없이,끊임없이,ADV,advmod,38,있었습니다
43,38,있었습니다,있+었+습니다,ADJ,conj,25,대해
44,1,급기야는,급기야+는,NOUN,dislocated,21,입혔습니다
44,2,협의회의,협의+회의,NOUN,nmod,4,사업
44,3,주요한,주요+하+ㄴ,VERB,amod,4,사업
44,4,사업,사업,NOUN,compound,5,중
44,5,중,중,NOUN,obl,6,하나인
44,6,하나인,하나+이+ㄴ,VERB,acl,8,능력시험으로
44,7,한국어,한국어,NOUN,compound,8,능력시험으로
44,8,능력시험으로,능력+시험+으로,ADV,advcl,21,입혔습니다
44,9,-,-,PUNCT,compound,10,대신
44,10,대신,대신,NOUN,compound,11,도입된
44,11,도입된,도입+되+ㄴ,VERB,acl,13,사업이
44,12,시험,시험,NOUN,compound,13,사업이
44,13,사업이,사업+이,NOUN,nsubj,16,인해
44,14,졸속한,졸속+하+ㄴ,VERB,amod,15,준비로
44,15,준비로,준비+로,ADV,advcl,16,인해
44,16,인해,인하+어,SCONJ,ccomp,21,입혔습니다
44,17,많은,많+ㄴ,ADJ,amod,18,학생들에게
44,18,학생들에게,학생+들+에게,ADV,iobj,21,입혔습니다
44,19,큰,크+ㄴ,ADJ,amod,20,피해를
44,20,피해를,피해+를,NOUN,obj,21,입혔습니다
44,21,입혔습니다,입히+었+습니다,VERB,root,0,.
45,1,이와,이+와,CCONJ,amod,5,진행으로
45,2,같은,같+ㄴ,ADJ,conj,1,이와
45,3,미숙한,미숙+하+ㄴ,VERB,amod,5,진행으로
45,4,사업,사업,NOUN,compound,5,진행으로
45,5,진행으로,진행+으로,ADV,advcl,6,인해
45,6,인해,인하+어,SCONJ,ccomp,9,치르다
45,7,학생들은,학생+들+은,NOUN,dislocated,13,되어
45,8,시험을,시험+을,NOUN,obj,9,치르다
45,9,치르다,치르+다,VERB,ccomp,19,발생했으나
45,10,말고,말+고,CCONJ,cc,9,치르다
45,11,채점도,채점+도,ADV,advcl,13,되어
45,12,안,안,ADV,advmod,13,되어
45,13,되어,되+어,SCONJ,conj,9,치르다
45,14,시험,시험,NOUN,compound,15,자체가
45,15,자체가,자체+가,NOUN,nsubj,16,무효화된
45,16,무효화된,무효화+되+ㄴ,VERB,acl,17,전무후무의
45,17,전무후무의,전무+후무+의,NOUN,nmod,18,상황이
45,18,상황이,상황+이,NOUN,nsubj,19,발생했으나
45,19,발생했으나,발생+하+었+으나,SCONJ,ccomp,27,전가했습니다
45,21,추성희,추성희,NOUN,compound,22,총회장은
45,22,총회장은,총회장+은,NOUN,dislocated,27,전가했습니다
45,23,이,이,PRON,dep,24,역시
45,24,역시,역시,ADV,advmod,27,전가했습니다
45,25,책임을,책임+을,NOUN,obj,27,전가했습니다
45,26,임원들에게,임원+들+에게,ADV,iobj,27,전가했습니다
45,27,전가했습니다,전가+하+었+습니다,VERB,root,0,.
46,1,이어서,잇+어서,SCONJ,ccomp,2,개최된
46,2,개최된,개최+되+ㄴ,VERB,acl,3,재미한국학교협의회
46,3,재미한국학교협의회,재미+한국+학교+협의회,NOUN,compound,4,주최
46,4,주최,주최,NOUN,compound,5,제회년
46,5,제회년,제회+년,NOUN,compound,6,샌프란시스코의
46,6,샌프란시스코의,샌프란시스코+의,PROPN,nmod,8,사업
46,7,학술대회,학술+대회,NOUN,compound,8,사업
46,8,사업,사업,NOUN,dep,9,역시
46,9,역시,역시,ADV,advmod,12,참가하지
46,10,겨우,겨우,ADV,advmod,12,참가하지
46,11,명밖에,명+밖에,ADV,advcl,12,참가하지
46,12,참가하지,참가+하+지,VERB,ccomp,21,대회였으며
46,13,않았으나,않,AUX,aux,12,참가하지
46,14,만,만,NUM,nummod,15,불의
46,15,불의,불+의,NOUN,nmod,16,거금을
46,16,거금을,거금+을,NOUN,obj,17,낭비하며
46,17,낭비하며,낭비+하+며,CCONJ,ccomp,21,대회였으며
46,18,행해진,행하+어+지+ㄴ,VERB,conj,17,낭비하며
46,19,매우,매우,ADV,advmod,20,허술한
46,20,허술한,허술+하+ㄴ,VERB,amod,21,대회였으며
46,21,대회였으며,대회+이+었+으며,SCONJ,ccomp,47,선언하였습니다
46,23,이,이,DET,det,24,학술대회의
46,24,학술대회의,학술+대회+의,NOUN,nmod,26,미팅에서
46,25,사후,사후,NOUN,compound,26,미팅에서
46,26,미팅에서,미팅+에서,ADV,advcl,39,얘기하고
46,27,황현주,황현주,NOUN,compound,31,부회장이
46,29,박성희,박성희,PROPN,compound,31,부회장이
46,30,두,두,NUM,nummod,31,부회장이
46,31,부회장이,부회장+이,NOUN,nsubj,39,얘기하고
46,32,시간,시간,NOUN,compound,33,반에
46,33,반에,반+에,ADV,obl,34,걸쳐
46,34,걸쳐,걸치+어,SCONJ,ccomp,39,얘기하고
46,35,총회장의,총회장+의,NOUN,nmod,36,행동에
46,36,행동에,행동+에,ADV,obl,37,대해
46,37,대해,대하+어,SCONJ,ccomp,39,얘기하고
46,38,문제점을,문제점+을,NOUN,obj,39,얘기하고
46,39,얘기하고,얘기+하+고,CCONJ,root,0,”
46,41,만약,만약,ADV,advmod,43,사퇴하지
46,42,총회장이,총회장+이,NOUN,nsubj,43,사퇴하지
46,43,사퇴하지,사퇴+하+지,VERB,conj,39,얘기하고
46,44,않으면,않,AUX,aux,43,사퇴하지
46,45,본인들이,본인+들+이,NOUN,nsubj,46,사퇴하겠다고
46,46,사퇴하겠다고,사퇴+하+겠+다+고,VERB,conj,39,얘기하고
46,47,선언하였습니다,선언+하+었+습니다,VERB,conj,46,사퇴하겠다고
47,1,분규,분규,NOUN,compound,2,배경을
47,2,배경을,배경+을,NOUN,obj,4,소개한
47,3,이렇게,이렇+게,SCONJ,xcomp,4,소개한
47,4,소개한,소개+하+ㄴ,VERB,acl,5,호소문은
47,5,호소문은,호소문+은,NOUN,dislocated,14,무의미하고
47,6,“더,“더,NOUN,compound,7,이상
47,7,이상,이상,NOUN,obl,9,휩싸인다는
47,8,분규에,분규+에,ADV,obl,9,휩싸인다는
47,9,휩싸인다는,휩싸이+ㄴ다는,VERB,acl,10,것이
47,10,것이,것+이,NOUN,nsubj,14,무의미하고
47,11,협의회,협의회,NOUN,compound,12,전체로
47,12,전체로,전체+로,ADV,advcl,13,보면
47,13,보면,보+면,SCONJ,ccomp,14,무의미하고
47,14,무의미하고,무+의미+하+고,CCONJ,root,0,.
47,16,파괴적인,파괴+적+이+ㄴ,VERB,acl,17,상황이라
47,17,상황이라,상황+이+라,VERB,ccomp,20,대표하고
47,18,여겨져서,여기+어+지+어서,SCONJ,conj,14,무의미하고
47,19,저쪽을,저쪽+을,NOUN,obj,20,대표하고
47,20,대표하고,대표+하+고,VERB,acl,23,선생에게
47,21,있는,있,AUX,aux,20,대표하고
47,22,권예순,권예순,NOUN,compound,23,선생에게
47,23,선생에게,선생+에게,ADV,iobj,27,요청했으나
47,24,여러,여러,ADJ,amod,25,번
47,25,번,번,NOUN,obl,27,요청했으나
47,26,대화를,대화+를,NOUN,obj,27,요청했으나
47,27,요청했으나,요청+하+었+으나,SCONJ,ccomp,32,하고
47,28,법원에서,법원+에서,ADV,advcl,29,답하라는
47,29,답하라는,답하+라는,VERB,acl,30,말로만
47,30,말로만,말+로+만,ADV,advcl,32,하고
47,31,답을,답+을,NOUN,obj,32,하고
47,32,하고,하+고,VERB,conj,14,무의미하고
47,33,있다”고,있,AUX,aux,32,하고
47,34,하소연했다,하소연+하+었+다,VERB,conj,32,하고
48,1,나아가,나아가+아,SCONJ,ccomp,20,제안했다
48,2,해결책으로,해결책+으로,ADV,advcl,5,중단하고
48,3,“소송을,“소송+을,NOUN,obj,5,중단하고
48,4,즉시,즉시,ADV,advmod,5,중단하고
48,5,중단하고,중단+하+고,CCONJ,acl,17,것이
48,7,이기훈,이기훈,PROPN,compound,8,이사장과
48,8,이사장과,이사장+과,CCONJ,obl,13,씌운
48,9,손민호,손민호,NOUN,compound,10,총회장
48,10,총회장,총회장,NOUN,conj,8,이사장과
48,11,두,두,NUM,nummod,12,사람에게
48,12,사람에게,사람+에게,ADV,iobj,13,씌운
48,13,씌운,씌우+ㄴ,VERB,acl,15,올가미도
48,14,법적인,법+적+이+ㄴ,VERB,acl,15,올가미도
48,15,올가미도,올가미+도,ADV,advcl,16,벗겨주는
48,16,벗겨주는,벗기+어+주+는,VERB,conj,5,중단하고
48,17,것이,것+이,NOUN,nsubj,19,도리”라고
48,18,인간으로서의,인간+으로서+의,NOUN,nmod,19,도리”라고
48,19,도리”라고,도리우+었+라+고,VERB,root,0,.
48,20,제안했다,제안+하+었+다,VERB,conj,19,도리”라고
49,1,재판을,재판+을,NOUN,obj,2,중단해달라는
49,2,중단해달라는,중단+하+어+달+라는,VERB,ccomp,3,호소였다
49,3,호소였다,호소+이+었+다,VERB,root,0,.
50,1,지난,지나+ㄴ,VERB,acl,2,월
50,2,월,월,NOUN,obl,5,보냈으나
50,3,이런,이렇+ㄴ,VERB,amod,4,호소문을
50,4,호소문을,호소문+을,NOUN,obj,5,보냈으나
50,5,보냈으나,보내+ㅆ+으나,SCONJ,ccomp,9,알려진
50,6,재외동포청이,재외+동포청+이,NOUN,nsubj,7,보인
50,7,보인,보이+ㄴ,VERB,acl,8,반응은
50,8,반응은,반응+은,NOUN,dislocated,9,알려진
50,9,알려진,알리+어+지+ㄴ,VERB,root,0,.
50,10,바,바,NOUN,obl,9,알려진
50,11,없다,없+다,ADJ,fixed,10,바
51,1,그런,그런,DET,det,2,가운데
51,2,가운데,가운데,NOUN,obl,5,진행돼
51,3,재판이,재판+이,NOUN,nsubj,5,진행돼
51,4,계속,계속,ADV,advmod,5,진행돼
51,5,진행돼,진행+되+어,SCONJ,ccomp,8,나온
51,6,최근,최근,NOUN,compound,7,결과가
51,7,결과가,결과+가,NOUN,nsubj,8,나온
51,8,나온,나오+ㄴ,VERB,root,0,.
51,9,것이다,것+이+다,VERB,advcl,8,나온
52,1,그,그,DET,det,2,사이
52,2,사이,사이,NOUN,obl,8,깊어졌다
52,3,분규,분규,NOUN,compound,4,양측의
52,4,양측의,양측+의,NOUN,nmod,6,골은
52,5,감정적,감정+적,NOUN,amod,6,골은
52,6,골은,골+은,NOUN,dislocated,8,깊어졌다
52,7,더,더,ADV,advmod,8,깊어졌다
52,8,깊어졌다,깊+어+지+었+다,VERB,root,0,.
53,1,이제는,이제+는,NOUN,dislocated,9,보인다
53,2,두,두,NUM,nummod,3,단체로
53,3,단체로,단체+로,ADV,advcl,5,갈라지는
53,4,완전히,완전+히,ADV,advmod,5,갈라지는
53,5,갈라지는,갈라+아+지+는,VERB,acl,6,일만
53,6,일만,일+만,ADV,advcl,7,남은
53,7,남은,남+ㄴ,VERB,acl,8,것으로
53,8,것으로,것+으로,ADV,advcl,9,보인다
53,9,보인다,보이+ㄴ다,VERB,root,0,.
54,1,재외동포청은,재외+동포청+은,NOUN,dislocated,9,두고
54,2,동포,동포,NOUN,compound,3,자녀들의
54,3,자녀들의,자녀+들+의,NOUN,nmod,5,교육을
54,4,정체성,정체성,NOUN,compound,5,교육을
54,5,교육을,교육+을,NOUN,obj,9,두고
54,6,사실상,사실상,NOUN,obl,9,두고
54,7,최우선,최우선,NOUN,compound,8,순위로
54,8,순위로,순위+로,ADV,advcl,9,두고
54,9,두고,두+고,VERB,root,0,.
54,10,있다,있,AUX,aux,9,두고
55,1,그런데도,그렇+ㄴ데도,SCONJ,xcomp,16,안타깝다
55,2,이들을,이+들+을,PRON,obj,3,가르치는
55,3,가르치는,가르치+는,VERB,acl,4,선생님들의
55,4,선생님들의,선생님+들+의,NOUN,nmod,7,싸움에
55,5,소모적이고,소모+적+이+고,CCONJ,acl,7,싸움에
55,6,파괴적인,파괴+적+이+ㄴ,VERB,conj,5,소모적이고
55,7,싸움에,싸우+ㅁ+에,ADV,obl,12,일관하는
55,8,동포청이,동포청+이,NOUN,nsubj,12,일관하는
55,9,강,강,NOUN,dep,10,건너
55,10,건너,건너+어,SCONJ,ccomp,12,일관하는
55,11,불구경으로,불구경+으로,ADV,advcl,12,일관하는
55,12,일관하는,일관+하+는,VERB,ccomp,16,안타깝다
55,13,것,것,NOUN,obl,12,일관하는
55,14,같아,같+아,SCONJ,fixed,13,것
55,15,너무,너무,ADV,advmod,16,안타깝다
55,16,안타깝다,안타깝+다,ADJ,root,0,.
56,1,허성호,허성호,PROPN,compound,2,프로듀서가
56,2,프로듀서가,프로듀서+가,NOUN,nsubj,3,지난
56,3,지난,지나+ㄴ,VERB,acl,4,월
56,4,월,월,NOUN,compound,5,일
56,5,일,일,NOUN,obl,9,했다
56,6,미국,미국,PROPN,compound,7,샌프란시스코한인회관에서
56,7,샌프란시스코한인회관에서,샌프란시스코+한인회관관+에서,ADV,advcl,9,했다
56,8,강연을,강연+을,NOUN,obj,9,했다
56,9,했다,하+었+다,VERB,root,0,.
57,1,[사진=샌프란시스코·베이지역한인회,[사진=샌프란시스코·베이지역한인회,PROPN,dislocated,21,열었다
57,3,서울=월드코리안신문,서울=월드코리안신문,NOUN,obl,21,열었다
57,4,이석호,이석호,PROPN,compound,5,기자
57,5,기자,기자,NOUN,compound,6,샌프란시스코·베이지역한인회회장
57,6,샌프란시스코·베이지역한인회회장,샌프란시스코·베이지인역+회인베+처장,NOUN,compound,7,김한일가
57,7,김한일가,김한일+가,PROPN,nsubj,13,초청해
57,8,역사,역사,NOUN,compound,9,전문
57,9,전문,전문,NOUN,compound,10,인
57,10,인,인,NOUN,compound,12,프로듀서를
57,11,허성호,허성호,PROPN,compound,12,프로듀서를
57,12,프로듀서를,프로듀서+를,NOUN,obj,13,초청해
57,13,초청해,초청+하+어,SCONJ,ccomp,14,지난
57,14,지난,지나+ㄴ,VERB,acl,15,월
57,15,월,월,NOUN,compound,16,일
57,16,일,일,NOUN,obl,21,열었다
57,17,미국,미국,PROPN,compound,18,샌프란시스코한인회관에서
57,18,샌프란시스코한인회관에서,샌프란시스코+한인회관관+에서,ADV,advcl,21,열었다
57,19,특별,특별,NOUN,compound,20,강연회를
57,20,강연회를,강연회+를,NOUN,obj,21,열었다
57,21,열었다,열+었+다,VERB,root,0,.
58,1,허성호,허성호,PROPN,compound,2,는
58,2,는,는,NOUN,dislocated,8,활동하고
58,3,한국에서,한국+에서,ADV,advcl,8,활동하고
58,4,드물게,드물+게,SCONJ,xcomp,8,활동하고
58,5,역사,역사,NOUN,compound,6,전문
58,6,전문,전문,NOUN,compound,7,로
58,7,로,로,ADV,advcl,8,활동하고
58,8,활동하고,활동+하+고,VERB,root,0,.
58,9,있다,있,AUX,aux,8,활동하고
59,1,연세대학교,연세+대학교,NOUN,compound,2,사학과에서
